institute,program,paper,category,round,openScore,closeScore
IIT Jodhpur,CIE,,EWS,4,442,442
IIT Jodhpur,CIN,,GEN,4,427,453
IIT Jodhpur,CIN,,OBC,4,403,412
IIT Jodhpur,CIN,,SC,4,337,337
IIT Jodhpur,CIN,,ST,4,286,286
IIT Jodhpur,BRE,,GEN,4,451,475
IIT Jodhpur,BRE,,OBC,4,404,431
IIT Jodhpur,BRE,,SC,4,317,333
IIT Jodhpur,BRE,,ST,4,286,286
IIT Jodhpur,BRE,,EWS,4,400,400
IIT Jodhpur,IRM,,OBC,4,608,672
IIT Jodhpur,IRM,,SC,4,435,442
IIT Jodhpur,IRM,,ST,4,366,366
IIT Jodhpur,IRM,,EWS,4,573,573
IIT Jodhpur,IQT,,GEN,4,628,789
IIT Jodhpur,IQT,,OBC,4,552,562
IIT Jodhpur,IQT,,SC,4,374,374
IIT Jodhpur,IQT,,ST,4,284,284
IIT Jodhpur,IQT,,EWS,4,516,516
IIT Jodhpur,AIR,,OBC,4,612,655
IIT Jodhpur,AIR,,SC,4,430,440
IIT Jodhpur,AIR,,ST,4,380,380
IIT Jodhpur,AIR,,EWS,4,638,638
IIT Jodhpur,BBE,,GEN,5,565,591
IIT Jodhpur,BBE,,OBC,5,492,500
IIT Jodhpur,BBE,,SC,5,311,335
IIT Jodhpur,BBE,,ST,5,246,246
IIT Jodhpur,BBE,,EWS,5,576,576
IIT Jodhpur,CSA,,GEN,5,747,751
IIT Jodhpur,CSA,,OBC,5,706,717
IIT Jodhpur,CSA,,SC,5,568,573
IIT Jodhpur,CSA,,ST,5,473,473
IIT Jodhpur,CSA,,EWS,5,735,735
IIT Jodhpur,CSE,,GEN,5,747,751
IIT Jodhpur,CSE,,OBC,5,706,710
IIT Jodhpur,CSE,,SC,5,572,585
IIT Jodhpur,CSE,,ST,5,496,496
IIT Jodhpur,EET,,GEN,5,631,632
IIT Jodhpur,EET,,OBC,5,562,585
IIT Jodhpur,EET,,ST,5,314,314
IIT Jodhpur,EET,,EWS,5,527,527
IIT Jodhpur,EEC,,GEN,5,628,639
IIT Jodhpur,EEC,,OBC,5,562,602
IIT Jodhpur,EEC,,SC,5,421,483
IIT Jodhpur,EEI,,GEN,5,635,635
IIT Jodhpur,EEI,,OBC,5,487,553
IIT Jodhpur,EEI,,SC,5,381,401
IIT Jodhpur,EEI,,ST,5,307,307
IIT Jodhpur,EEI,,EWS,5,530,530
IIT Jodhpur,EEV,,GEN,5,657,702
IIT Jodhpur,EEV,,OBC,5,573,584
IIT Jodhpur,EEV,,SC,5,531,531
IIT Jodhpur,EEV,,ST,5,358,358
IIT Jodhpur,EEV,,EWS,5,575,575
IIT Jodhpur,MAC,,SC,5,564,564
IIT Jodhpur,MAC,,ST,5,440,440
IIT Jodhpur,MAC,,EWS,5,718,718
IIT Jodhpur,MEA,,GEN,5,632,639
IIT Jodhpur,MEA,,OBC,5,525,535
IIT Jodhpur,MEA,,SC,5,428,428
IIT Jodhpur,MEA,,ST,5,262,262
IIT Jodhpur,MEA,,EWS,5,542,542
IIT Jodhpur,MET,,GEN,5,580,584
IIT Jodhpur,MET,,OBC,5,490,501
IIT Jodhpur,MET,,SC,5,383,407
IIT Jodhpur,MET,,ST,5,262,262
IIT Jodhpur,MET,,EWS,5,518,518
IIT Jodhpur,DAD,,GEN,5,483,518
IIT Jodhpur,DAD,,OBC,5,397,437
IIT Jodhpur,DAD,,SC,5,301,311
IIT Jodhpur,DAD,,EWS,5,438,438
IIT Jodhpur,MTE,,GEN,5,449,506
IIT Jodhpur,MTE,,OBC,5,369,401
IIT Jodhpur,MTE,,SC,5,286,286
IIT Jodhpur,MTE,,EWS,5,438,438
IIT Jodhpur,CHE,,GEN,5,431,552
IIT Jodhpur,CHE,,OBC,5,379,403
IIT Jodhpur,CHE,,ST,5,227,227
IIT Jodhpur,CHE,,EWS,5,394,394
IIT Jodhpur,CIE,,GEN,5,451,482
IIT Jodhpur,CIE,,OBC,5,434,435
IIT Jodhpur,CIE,,SC,5,337,389
IIT Jodhpur,CIE,,ST,5,287,287
IIT Jodhpur,CIE,,EWS,5,389,389
IIT Jodhpur,CIN,,GEN,5,412,431
IIT Jodhpur,CIN,,OBC,5,397,412
IIT Jodhpur,CIN,,SC,5,337,337
IIT Jodhpur,CIN,,ST,5,286,286
IIT Jodhpur,BRE,,GEN,5,432,475
IIT Jodhpur,BRE,,OBC,5,385,403
IIT Jodhpur,BRE,,SC,5,311,317
IIT Jodhpur,BRE,,ST,5,275,275
IIT Jodhpur,BRE,,EWS,5,389,389
IIT Jodhpur,IRM,,OBC,5,602,608
IIT Jodhpur,IRM,,SC,5,426,435
IIT Jodhpur,IRM,,ST,5,338,338
IIT Jodhpur,IRM,,EWS,5,572,572
IIT Jodhpur,IQT,,GEN,5,622,789
IIT Jodhpur,IQT,,OBC,5,552,562
IIT Jodhpur,IQT,,SC,5,374,374
IIT Jodhpur,IQT,,EWS,5,516,516
IIT Jodhpur,AIR,,OBC,5,602,612
IIT Jodhpur,AIR,,SC,5,414,424
IIT Jodhpur,AIR,,ST,5,380,380
IIT Jodhpur,AIR,,EWS,5,638,638
IIT Jodhpur,CSA,,GEN,6,743,747
IIT Jodhpur,CSA,,OBC,6,704,704
IIT Jodhpur,CSA,,SC,6,552,564
IIT Jodhpur,CSA,,ST,6,453,453
IIT Jodhpur,CSA,,EWS,6,727,727
IIT Jodhpur,EET,,GEN,6,624,625
IIT Jodhpur,EET,,OBC,6,531,560
IIT Jodhpur,EET,,ST,6,307,307
IIT Jodhpur,EET,,EWS,6,518,518
IIT Jodhpur,EEC,,GEN,6,628,628
IIT Jodhpur,EEC,,OBC,6,549,627
IIT Jodhpur,EEC,,SC,6,393,409
IIT Jodhpur,EEI,,GEN,6,561,631
IIT Jodhpur,EEI,,OBC,6,483,483
IIT Jodhpur,EEI,,SC,6,375,377
IIT Jodhpur,EEI,,ST,6,272,272
IIT Jodhpur,EEI,,EWS,6,510,510
IIT Jodhpur,EEV,,GEN,6,631,639
IIT Jodhpur,EEV,,OBC,6,567,568
IIT Jodhpur,EEV,,SC,6,495,495
IIT Jodhpur,EEV,,EWS,6,557,557
IIT Jodhpur,MAC,,SC,6,552,552
IIT Jodhpur,MAC,,ST,6,390,390
IIT Jodhpur,MAC,,EWS,6,706,706
IIT Jodhpur,MEA,,GEN,6,549,563
IIT Jodhpur,MEA,,OBC,6,504,504
IIT Jodhpur,MEA,,SC,6,414,414
IIT Jodhpur,MEA,,ST,6,241,241
IIT Jodhpur,MEA,,EWS,6,473,473
IIT Jodhpur,MET,,GEN,6,563,563
IIT Jodhpur,MET,,OBC,6,466,490
IIT Jodhpur,MET,,SC,6,359,376
IIT Jodhpur,MET,,EWS,6,473,473
IIT Jodhpur,DAD,,GEN,6,452,466
IIT Jodhpur,DAD,,OBC,6,392,394
IIT Jodhpur,MTE,,GEN,6,376,565
IIT Jodhpur,MTE,,OBC,6,362,362
IIT Jodhpur,MTE,,SC,6,222,259
IIT Jodhpur,MTE,,EWS,6,420,420
IIT Jodhpur,CHE,,GEN,6,362,362
IIT Jodhpur,CHE,,OBC,6,369,379
IIT Jodhpur,CHE,,EWS,6,383,383
IIT Jodhpur,CIE,,GEN,6,432,450
IIT Jodhpur,CIE,,OBC,6,419,419
IIT Jodhpur,CIE,,SC,6,333,333
IIT Jodhpur,CIE,,ST,6,286,286
IIT Jodhpur,CIN,,GEN,6,408,412
IIT Jodhpur,CIN,,OBC,6,374,378
IIT Jodhpur,CIN,,SC,6,329,329
IIT Jodhpur,CIN,,ST,6,275,275
IIT Jodhpur,BRE,,GEN,6,414,427
IIT Jodhpur,BRE,,OBC,6,370,378
IIT Jodhpur,BRE,,SC,6,306,307
IIT Jodhpur,BRE,,ST,6,264,264
IIT Jodhpur,BRE,,EWS,6,378,378
IIT Jodhpur,IRM,,OBC,6,577,581
IIT Jodhpur,IRM,,SC,6,393,414
IIT Jodhpur,IRM,,EWS,6,555,555
IIT Jodhpur,IQT,,GEN,6,579,589
IIT Jodhpur,IQT,,OBC,6,495,546
IIT Jodhpur,IQT,,EWS,6,479,479
IIT Jodhpur,AIR,,GEN,6,684,747
IIT Jodhpur,AIR,,OBC,6,575,581
IIT Jodhpur,AIR,,SC,6,398,398
IIT Jodhpur,AIR,,ST,6,366,366
IIT Jodhpur,AIR,,EWS,6,631,631
IIT Jodhpur,EET,,GEN,7,589,616
IIT Jodhpur,EET,,OBC,7,518,530
IIT Jodhpur,EET,,ST,7,299,299
IIT Jodhpur,EET,,EWS,7,506,506
IIT Jodhpur,EEC,,GEN,7,622,624
IIT Jodhpur,EEC,,OBC,7,546,546
IIT Jodhpur,EEC,,SC,7,377,385
IIT Jodhpur,EEI,,GEN,7,538,561
IIT Jodhpur,EEI,,OBC,7,463,475
IIT Jodhpur,EEI,,SC,7,370,370
IIT Jodhpur,EEI,,ST,7,260,260
IIT Jodhpur,EEI,,EWS,7,506,506
IIT Jodhpur,EEV,,GEN,7,561,616
IIT Jodhpur,EEV,,OBC,7,553,557
IIT Jodhpur,EEV,,SC,7,421,421
IIT Jodhpur,EEV,,EWS,7,541,541
IIT Jodhpur,MAC,,SC,7,539,539
IIT Jodhpur,MAC,,ST,7,389,389
IIT Jodhpur,MAC,,EWS,7,701,701
IIT Jodhpur,MEA,,GEN,7,542,542
IIT Jodhpur,MEA,,OBC,7,501,501
IIT Jodhpur,MET,,GEN,7,549,549
IIT Jodhpur,MET,,OBC,7,456,466
IIT Jodhpur,MET,,SC,7,359,359
IIT Jodhpur,MET,,EWS,7,473,473
IIT Jodhpur,DAD,,GEN,7,448,448
IIT Jodhpur,DAD,,OBC,7,352,390
IIT Jodhpur,MTE,,GEN,7,390,406
IIT Jodhpur,MTE,,OBC,7,360,360
IIT Jodhpur,MTE,,SC,7,204,228
IIT Jodhpur,MTE,,EWS,7,400,400
IIT Jodhpur,CIE,,GEN,7,429,431
IIT Jodhpur,CIE,,OBC,7,419,419
IIT Jodhpur,CIE,,SC,7,329,329
IIT Jodhpur,CIE,,ST,7,275,275
IIT Jodhpur,CIN,,OBC,7,385,385
IIT Jodhpur,CIN,,SC,7,311,311
IIT Jodhpur,BRE,,GEN,7,408,412
IIT Jodhpur,BRE,,SC,7,294,294
IIT Jodhpur,IRM,,OBC,7,535,572
IIT Jodhpur,IRM,,SC,7,383,383
IIT Jodhpur,IRM,,ST,7,301,301
IIT Jodhpur,IQT,,GEN,7,549,575
IIT Jodhpur,IQT,,OBC,7,477,493
IIT Jodhpur,AIR,,GEN,7,660,672
IIT Jodhpur,AIR,,OBC,7,549,556
IIT Jodhpur,AIR,,ST,7,330,330
IIT Jodhpur,AIR,,EWS,7,612,612
IIT Jodhpur,EET,,GEN,8,581,582
IIT Jodhpur,EET,,OBC,8,506,514
IIT Jodhpur,EET,,EWS,8,503,503
IIT Jodhpur,EEI,,GEN,8,534,534
IIT Jodhpur,EEI,,OBC,8,448,449
IIT Jodhpur,EEI,,SC,8,354,362
IIT Jodhpur,EEI,,ST,8,260,260
IIT Jodhpur,EEI,,EWS,8,506,506
IIT Jodhpur,EEV,,GEN,8,561,561
IIT Jodhpur,EEV,,OBC,8,531,553
IIT Jodhpur,EEV,,SC,8,414,414
IIT Jodhpur,EEV,,EWS,8,530,530
IIT Jodhpur,MAC,,SC,8,539,539
IIT Jodhpur,MAC,,ST,8,370,370
IIT Jodhpur,MAC,,EWS,8,693,693
IIT Jodhpur,MEA,,GEN,8,497,518
IIT Jodhpur,MEA,,OBC,8,500,500
IIT Jodhpur,MET,,GEN,8,535,542
IIT Jodhpur,MET,,OBC,8,421,435
IIT Jodhpur,MET,,SC,8,314,314
IIT Jodhpur,MET,,ST,8,241,241
IIT Jodhpur,MET,,EWS,8,463,463
IIT Jodhpur,DAD,,GEN,8,425,425
IIT Jodhpur,DAD,,OBC,8,350,351
IIT Jodhpur,MTE,,GEN,8,367,466
IIT Jodhpur,MTE,,OBC,8,385,385
IIT Jodhpur,MTE,,SC,8,289,289
IIT Jodhpur,MTE,,EWS,8,305,305
IIT Jodhpur,CHE,,GEN,8,419,419
IIT Jodhpur,CHE,,EWS,8,320,320
IIT Jodhpur,CIE,,GEN,8,415,427
IIT Jodhpur,CIE,,OBC,8,415,415
IIT Jodhpur,CIE,,SC,8,311,311
IIT Jodhpur,CIE,,ST,8,273,273
IIT Jodhpur,CIN,,SC,8,310,310
IIT Jodhpur,BRE,,GEN,8,269,279
IIT Jodhpur,IRM,,OBC,8,519,531
IIT Jodhpur,IRM,,SC,8,381,381
IIT Jodhpur,IRM,,ST,8,272,272
IIT Jodhpur,IQT,,GEN,8,531,548
IIT Jodhpur,IQT,,OBC,8,456,471
IIT Jodhpur,AIR,,GEN,8,655,659
IIT Jodhpur,AIR,,OBC,8,546,548
IIT Jodhpur,AIR,,ST,8,291,291
IIT Jodhpur,AIR,,EWS,8,608,608
IIT Jodhpur,EET,,GEN,9,561,568
IIT Jodhpur,EET,,OBC,9,476,480
IIT Jodhpur,EET,,EWS,9,495,495
IIT Jodhpur,EEC,,GEN,9,610,612
IIT Jodhpur,EEC,,OBC,9,531,531
IIT Jodhpur,EEI,,GEN,9,518,526
IIT Jodhpur,EEI,,OBC,9,436,436
IIT Jodhpur,EEI,,SC,9,345,354
IIT Jodhpur,EEI,,ST,9,260,260
IIT Jodhpur,EEI,,EWS,9,495,495
IIT Jodhpur,EEV,,GEN,9,539,555
IIT Jodhpur,EEV,,OBC,9,514,530
IIT Jodhpur,EEV,,SC,9,410,410
IIT Jodhpur,EEV,,EWS,9,510,510
IIT Jodhpur,MAC,,SC,9,531,531
IIT Jodhpur,MEA,,GEN,9,490,490
IIT Jodhpur,MEA,,OBC,9,478,478
IIT Jodhpur,MET,,GEN,9,487,497
IIT Jodhpur,MET,,OBC,9,414,421
IIT Jodhpur,MET,,SC,9,306,306
IIT Jodhpur,MET,,EWS,9,456,456
IIT Jodhpur,DAD,,GEN,9,412,412
IIT Jodhpur,DAD,,OBC,9,342,342
IIT Jodhpur,MTE,,GEN,9,361,513
IIT Jodhpur,MTE,,OBC,9,332,332
IIT Jodhpur,MTE,,SC,9,291,291
IIT Jodhpur,CHE,,GEN,9,435,435
IIT Jodhpur,CIE,,GEN,9,412,414
IIT Jodhpur,CIE,,OBC,9,404,404
IIT Jodhpur,CIE,,SC,9,310,310
IIT Jodhpur,CIN,,SC,9,306,306
IIT Jodhpur,BRE,,GEN,9,264,264
IIT Jodhpur,IRM,,OBC,9,519,531
IIT Jodhpur,IRM,,SC,9,373,373
IIT Jodhpur,IQT,,GEN,9,518,518
IIT Jodhpur,IQT,,OBC,9,452,452
IIT Jodhpur,EET,,GEN,10,555,561
IIT Jodhpur,EET,,OBC,10,472,472
IIT Jodhpur,EET,,EWS,10,489,489
IIT Jodhpur,EEC,,GEN,10,595,610
IIT Jodhpur,EEI,,GEN,10,499,506
IIT Jodhpur,EEI,,OBC,10,428,432
IIT Jodhpur,EEI,,SC,10,327,330
IIT Jodhpur,EEI,,EWS,10,495,495
IIT Jodhpur,EEV,,GEN,10,534,538
IIT Jodhpur,EEV,,OBC,10,510,512
IIT Jodhpur,EEV,,EWS,10,509,509
IIT Jodhpur,MAC,,SC,10,526,526
IIT Jodhpur,MEA,,GEN,10,487,487
IIT Jodhpur,MEA,,OBC,10,466,466
IIT Jodhpur,MET,,GEN,10,477,487
IIT Jodhpur,MET,,OBC,10,404,414
IIT Jodhpur,MET,,SC,10,300,300
IIT Jodhpur,MET,,EWS,10,412,412
IIT Jodhpur,DAD,,GEN,10,411,411
IIT Jodhpur,MTE,,GEN,10,327,358
IIT Jodhpur,MTE,,SC,10,275,275
IIT Jodhpur,CHE,,GEN,10,415,415
IIT Jodhpur,CIE,,GEN,10,408,408
IIT Jodhpur,CIE,,OBC,10,397,397
IIT Jodhpur,CIE,,SC,10,306,306
IIT Jodhpur,CIN,,SC,10,283,283
IIT Jodhpur,IQT,,GEN,10,514,514
IIT Jodhpur,IQT,,OBC,10,452,452
IIT Jodhpur,AIR,,GEN,10,635,635
IIT Jodhpur,AIR,,OBC,10,495,495
IIT Jodhpur,AIR,,EWS,10,539,539
IIT Guwahati,MTech in Computer Science and Engineering,M0101,GEN,0,772,772
IIT Guwahati,MTech in Computer Science and Engineering,M0101,OBC,0,714,714
IIT Guwahati,MTech in Computer Science and Engineering,M0101,EWS,0,752,752
IIT Guwahati,MTech in Computer Science and Engineering,M0101,SC,0,589,589
IIT Guwahati,MTech in Computer Science and Engineering,M0101,ST,0,456,456
IIT Guwahati,MTech in EEE - Communication Engineering,M0201,GEN,0,596,596
IIT Guwahati,MTech in EEE - Communication Engineering,M0201,OBC,0,573,573
IIT Guwahati,MTech in EEE - Communication Engineering,M0201,ST,0,335,335
IIT Guwahati,MTech in EEE - Power Engineering,M0202,GEN,0,559,559
IIT Guwahati,MTech in EEE - Power Engineering,M0202,OBC,0,535,535
IIT Guwahati,MTech in EEE - Power Engineering,M0202,EWS,0,527,527
IIT Guwahati,MTech in EEE - Power Engineering,M0202,SC,0,508,508
IIT Guwahati,MTech in EEE - Power Engineering,M0202,ST,0,407,407
IIT Guwahati,"MTech in EEE - Microelectronics, Photonics and RF Engineering",M0203,GEN,0,725,725
IIT Guwahati,"MTech in EEE - Microelectronics, Photonics and RF Engineering",M0203,OBC,0,588,588
IIT Guwahati,"MTech in EEE - Microelectronics, Photonics and RF Engineering",M0203,ST,0,366,366
IIT Guwahati,MTech in EEE - Signal Processing and Machine Learning,M0204,GEN,0,588,588
IIT Guwahati,MTech in EEE - Signal Processing and Machine Learning,M0204,OBC,0,563,563
IIT Guwahati,MTech in EEE - Signal Processing and Machine Learning,M0204,SC,0,582,582
IIT Guwahati,MTech in EEE - Signal Processing and Machine Learning,M0204,ST,0,358,358
IIT Guwahati,MTech in EEE - VLSI and Nanoelectronics,M0205,GEN,0,717,717
IIT Guwahati,MTech in EEE - VLSI and Nanoelectronics,M0205,OBC,0,655,655
IIT Guwahati,MTech in EEE - VLSI and Nanoelectronics,M0205,EWS,0,635,635
IIT Guwahati,MTech in EEE - VLSI and Nanoelectronics,M0205,SC,0,475,475
IIT Guwahati,MTech in EEE - VLSI and Nanoelectronics,M0205,ST,0,432,432
IIT Guwahati,"MTech in EEE - Systems, Control and Automation",M0206,GEN,0,598,598
IIT Guwahati,"MTech in EEE - Systems, Control and Automation",M0206,OBC,0,563,563
IIT Guwahati,"MTech in EEE - Systems, Control and Automation",M0206,SC,0,398,398
IIT Guwahati,MTech in ME - Aerodynamics and Propulsion,M0301,GEN,0,573,573
IIT Guwahati,MTech in ME - Aerodynamics and Propulsion,M0301,OBC,0,535,535
IIT Guwahati,MTech in ME - Aerodynamics and Propulsion,M0301,SC,0,376,376
IIT Guwahati,MTech in ME - Aerodynamics and Propulsion,M0301,ST,0,259,259
IIT Guwahati,MTech in ME - Computational Mechanics,M0302,GEN,0,549,549
IIT Guwahati,MTech in ME - Computational Mechanics,M0302,SC,0,362,362
IIT Guwahati,MTech in ME - Computational Mechanics,M0302,ST,0,351,351
IIT Guwahati,MTech in ME - Manufacturing Science and Engineering,M0303,GEN,0,556,556
IIT Guwahati,MTech in ME - Manufacturing Science and Engineering,M0303,OBC,0,511,511
IIT Guwahati,MTech in ME - Manufacturing Science and Engineering,M0303,EWS,0,449,449
IIT Guwahati,MTech in ME - Manufacturing Science and Engineering,M0303,SC,0,338,338
IIT Guwahati,MTech in ME - Manufacturing Science and Engineering,M0303,ST,0,404,404
IIT Guwahati,MTech in ME - Fluids and Thermal Engineering,M0304,GEN,0,553,553
IIT Guwahati,MTech in ME - Fluids and Thermal Engineering,M0304,OBC,0,508,508
IIT Guwahati,MTech in ME - Fluids and Thermal Engineering,M0304,EWS,0,473,473
IIT Guwahati,MTech in ME - Fluids and Thermal Engineering,M0304,SC,0,345,345
IIT Guwahati,MTech in ME - Fluids and Thermal Engineering,M0304,ST,0,273,273
IIT Guwahati,MTech in ME - Machine Design,M0305,GEN,0,577,577
IIT Guwahati,MTech in ME - Machine Design,M0305,OBC,0,525,525
IIT Guwahati,MTech in ME - Machine Design,M0305,EWS,0,542,542
IIT Guwahati,MTech in ME - Machine Design,M0305,SC,0,366,366
IIT Guwahati,MTech in ME - Machine Design,M0305,ST,0,411,411
IIT Guwahati,MTech in CE - Earth System Science and Engineering,M0401,GEN,0,479,479
IIT Guwahati,MTech in CE - Earth System Science and Engineering,M0401,SC,0,348,348
IIT Guwahati,MTech in CE - Earth System Science and Engineering,M0401,ST,0,321,321
IIT Guwahati,MTech in CE - Environmental Engineering,M0402,GEN,0,528,528
IIT Guwahati,MTech in CE - Environmental Engineering,M0402,OBC,0,483,483
IIT Guwahati,MTech in CE - Environmental Engineering,M0402,EWS,0,405,405
IIT Guwahati,MTech in CE - Environmental Engineering,M0402,SC,0,393,393
IIT Guwahati,MTech in CE - Environmental Engineering,M0402,ST,0,364,364
IIT Guwahati,MTech in CE - Geotechnical Engineering,M0403,GEN,0,488,488
IIT Guwahati,MTech in CE - Geotechnical Engineering,M0403,OBC,0,488,488
IIT Guwahati,MTech in CE - Geotechnical Engineering,M0403,EWS,0,400,400
IIT Guwahati,MTech in CE - Geotechnical Engineering,M0403,SC,0,366,366
IIT Guwahati,MTech in CE - Infrastructure Engineering and Management,M0404,GEN,0,579,579
IIT Guwahati,MTech in CE - Infrastructure Engineering and Management,M0404,OBC,0,560,560
IIT Guwahati,MTech in CE - Infrastructure Engineering and Management,M0404,EWS,0,453,453
IIT Guwahati,MTech in CE - Infrastructure Engineering and Management,M0404,ST,0,428,428
IIT Guwahati,MTech in CE - Structural Engineering,M0405,GEN,0,562,562
IIT Guwahati,MTech in CE - Structural Engineering,M0405,OBC,0,513,513
IIT Guwahati,MTech in CE - Structural Engineering,M0405,EWS,0,503,503
IIT Guwahati,MTech in CE - Structural Engineering,M0405,SC,0,427,427
IIT Guwahati,MTech in CE - Structural Engineering,M0405,ST,0,374,374
IIT Guwahati,MTech in CE - Transportation Systems Engineering,M0406,GEN,0,524,524
IIT Guwahati,MTech in CE - Transportation Systems Engineering,M0406,OBC,0,484,484
IIT Guwahati,MTech in CE - Transportation Systems Engineering,M0406,EWS,0,454,454
IIT Guwahati,MTech in CE - Transportation Systems Engineering,M0406,SC,0,454,454
IIT Guwahati,MTech in CE - Transportation Systems Engineering,M0406,ST,0,419,419
IIT Guwahati,MTech in CE - Water Resources Engineering and Management,M0407,GEN,0,490,490
IIT Guwahati,MTech in CE - Water Resources Engineering and Management,M0407,OBC,0,483,483
IIT Guwahati,MTech in CE - Water Resources Engineering and Management,M0407,EWS,0,414,414
IIT Guwahati,MTech in CE - Water Resources Engineering and Management,M0407,SC,0,355,355
IIT Guwahati,MTech in CE - Water Resources Engineering and Management,M0407,ST,0,344,344
IIT Guwahati,MTech in Biotechnology,M0601,GEN,0,618,618
IIT Guwahati,MTech in Biotechnology,M0601,OBC,0,461,461
IIT Guwahati,MTech in Biotechnology,M0601,EWS,0,506,506
IIT Guwahati,MTech in Biotechnology,M0601,SC,0,358,358
IIT Guwahati,MTech in Biotechnology,M0601,ST,0,181,181
IIT Guwahati,MTech in CL - Materials Science and Technology,M0701,GEN,0,374,374
IIT Guwahati,MTech in CL - Materials Science and Technology,M0701,OBC,0,325,325
IIT Guwahati,MTech in CL - Materials Science and Technology,M0701,SC,0,262,262
IIT Guwahati,MTech in CL - Petroleum Science and Technology,M0702,GEN,0,398,398
IIT Guwahati,MTech in CL - Petroleum Science and Technology,M0702,OBC,0,330,330
IIT Guwahati,MTech in CL - Petroleum Science and Technology,M0702,SC,0,237,237
IIT Guwahati,MTech in CL - Petroleum Science and Technology,M0702,EWS,0,325,325
IIT Guwahati,MTech in CL - Petroleum Science and Technology,M0702,ST,0,239,239
IIT Guwahati,MTech in CL - Computer Aided Process Engineering,M0703,GEN,0,374,374
IIT Guwahati,MTech in CL - Computer Aided Process Engineering,M0703,SC,0,237,237
IIT Guwahati,MTech in Bioengineering,M0801,GEN,0,617,617
IIT Guwahati,MTech in Bioengineering,M0801,OBC,0,513,513
IIT Guwahati,MTech in Bioengineering,M0801,EWS,0,497,497
IIT Guwahati,MTech in Bioengineering,M0801,SC,0,303,303
IIT Guwahati,MTech in Bioengineering,M0801,ST,0,184,184
IIT Guwahati,MTech in Biomed. Sc. and Engg. - Medical Devices and Diagnostics,M0901,GEN,0,565,565
IIT Guwahati,MTech in Biomed. Sc. and Engg. - Medical Devices and Diagnostics,M0901,OBC,0,445,445
IIT Guwahati,MTech in Biomed. Sc. and Engg. - Medical Devices and Diagnostics,M0901,EWS,0,518,518
IIT Guwahati,MTech in Biomed. Sc. and Engg. - Medical Devices and Diagnostics,M0901,SC,0,440,440
IIT Guwahati,MTech in Biomed. Sc. and Engg. - Medical Devices and Diagnostics,M0901,ST,0,237,237
IIT Guwahati,"MTech in Biomed. Sc. and Engg. - Regenerative Medicines, Stem Cells and Therapeutics",M0902,GEN,0,598,598
IIT Guwahati,"MTech in Biomed. Sc. and Engg. - Regenerative Medicines, Stem Cells and Therapeutics",M0902,OBC,0,419,419
IIT Guwahati,"MTech in Biomed. Sc. and Engg. - Regenerative Medicines, Stem Cells and Therapeutics",M0902,EWS,0,441,441
IIT Guwahati,"MTech in Biomed. Sc. and Engg. - Regenerative Medicines, Stem Cells and Therapeutics",M0902,SC,0,317,317
IIT Guwahati,"MTech in Biomed. Sc. and Engg. - Regenerative Medicines, Stem Cells and Therapeutics",M0902,ST,0,259,259
IIT Guwahati,MTech in Data Science,M6101,GEN,0,806,806
IIT Guwahati,MTech in Data Science,M6101,OBC,0,718,718
IIT Guwahati,MTech in Data Science,M6101,EWS,0,744,744
IIT Guwahati,MTech in Data Science,M6101,SC,0,559,559
IIT Guwahati,MTech in Data Science,M6101,ST,0,453,453
IIT Guwahati,MTech in Robotics and Artificial Intelligence,M6301,GEN,0,747,747
IIT Guwahati,MTech in Robotics and Artificial Intelligence,M6301,EWS,0,718,718
IIT Guwahati,MTech in Robotics and Artificial Intelligence,M6301,OBC,0,694,694
IIT Guwahati,MTech in Robotics and Artificial Intelligence,M6301,SC,0,531,531
IIT Guwahati,MTech in Robotics and Artificial Intelligence,M6301,ST,0,390,390
IIT Gandhinagar,Artificial Intelligence,,GEN,0,721,721
IIT Gandhinagar,Artificial Intelligence,,EWS,0,693,693
IIT Gandhinagar,Artificial Intelligence,,OBC,0,647,647
IIT Gandhinagar,Artificial Intelligence,,SC,0,522,522
IIT Gandhinagar,Artificial Intelligence,,ST,0,393,393
IIT Gandhinagar,Biological Engineering,,GEN,0,532,532
IIT Gandhinagar,Biological Engineering,,GEN-PwD,0,257,257
IIT Gandhinagar,Biological Engineering,,EWS,0,383,383
IIT Gandhinagar,Biological Engineering,,OBC,0,435,435
IIT Gandhinagar,Biological Engineering,,OBC-PwD,0,317,317
IIT Gandhinagar,Biological Engineering,,SC,0,217,217
IIT Gandhinagar,Biological Engineering,,ST,0,181,181
IIT Gandhinagar,Chemical Engineering,,GEN,0,325,325
IIT Gandhinagar,Chemical Engineering,,GEN-PwD,0,257,257
IIT Gandhinagar,Chemical Engineering,,EWS,0,325,325
IIT Gandhinagar,Chemical Engineering,,OBC,0,320,320
IIT Gandhinagar,Chemical Engineering,,SC,0,222,222
IIT Gandhinagar,Chemical Engineering,,ST,0,227,227
IIT Gandhinagar,Civil Engineering,,GEN,0,351,351
IIT Gandhinagar,Civil Engineering,,GEN-PwD,0,222,222
IIT Gandhinagar,Civil Engineering,,EWS,0,363,363
IIT Gandhinagar,Civil Engineering,,OBC,0,328,328
IIT Gandhinagar,Civil Engineering,,SC,0,253,253
IIT Gandhinagar,Civil Engineering,,ST,0,247,247
IIT Gandhinagar,Computer Science and Engineering,,GEN,0,747,747
